web_scraper_order,web_scraper_start_url,Containers_link,number of rooms,number of bathrooms,Surface,Address
"1765218313-1229","https://sn.coinafrique.com/categorie/villas?page=5","https://sn.coinafrique.com/annonce/villas/location-villa-r1-apoint-e-5539993","5","6","1000 m2","Point E, Dakar, Sénégal"
"1765218315-1230","https://sn.coinafrique.com/categorie/villas?page=5","https://sn.coinafrique.com/annonce/villas/location-villa-5pieces-mermoz-5540385","5","4","525 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765218317-1231","https://sn.coinafrique.com/categorie/villas?page=5","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-5541424","6","5","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765218320-1232","https://sn.coinafrique.com/categorie/villas?page=5","https://sn.coinafrique.com/annonce/villas/location-villa-6pieces-ngor-5542434","6","4","12","Ngor, Dakar, Sénégal"
"1765218322-1233","https://sn.coinafrique.com/categorie/villas?page=5","https://sn.coinafrique.com/annonce/villas/location-villa-a-ouakam-vers-la-corniche-5541791","5","5","350 m2","Ouakam, Dakar, Sénégal"
"1765218325-1234","https://sn.coinafrique.com/categorie/villas?page=5","https://sn.coinafrique.com/annonce/villas/location-villa-7pieces-avec-jardin-mermoze-5542052","7","5","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765218327-1235","https://sn.coinafrique.com/categorie/villas?page=5","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-5547064","8","11","1500 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765218329-1236","https://sn.coinafrique.com/categorie/villas?page=5","https://sn.coinafrique.com/annonce/villas/location-villa-6pieces-cite-mourtada-5547543","6","4","","Ouest Foire, Dakar, Sénégal"
"1765218334-1237","https://sn.coinafrique.com/categorie/villas?page=4","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ngor-5548250","6","4","12","Ngor, Dakar, Sénégal"
"1765218337-1238","https://sn.coinafrique.com/categorie/villas?page=4","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-sicap-liberte-5548303","4","3","12","Sicap Liberté, Dakar, Sénégal"
"1765218340-1239","https://sn.coinafrique.com/categorie/villas?page=4","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-liberte6-extension-vdn-5546232","6","5","200","Sacré-Coeur, Dakar, Sénégal"
"1765218342-1240","https://sn.coinafrique.com/categorie/villas?page=4","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-a-somone-5547269","3","4","200 m2","Mbour, Sénégal"
"1765218345-1241","https://sn.coinafrique.com/categorie/villas?page=4","https://sn.coinafrique.com/annonce/villas/vente-villa-a-yoff-5553637","7","6","350 m2","Dakar, Sénégal"
"1765218347-1242","https://sn.coinafrique.com/categorie/villas?page=4","https://sn.coinafrique.com/annonce/villas/location-villa-6pieces-ouakam-vers-la-corniche-5549241","6","5","358 m2","Ouakam, Dakar, Sénégal"
"1765218349-1243","https://sn.coinafrique.com/categorie/villas?page=4","https://sn.coinafrique.com/annonce/villas/terrain-villa-a-mboro-5552600","3","1","200 m2","Mboro, Sénégal"
"1765218352-1244","https://sn.coinafrique.com/categorie/villas?page=4","https://sn.coinafrique.com/annonce/villas/location-villa-ouest-foire-5551487","9","7","300 m2","Ouest Foire, Dakar, Sénégal"
